x-axis,1,2
second,Volt,Volt
-5.70000E-06,-152.12939866E-03,-490.90450967E-03
-5.69000E-06,-132.02889636E-03,-507.23616779E-03
-5.68000E-06,-113.18467546E-03,-487.13566549E-03
-5.67000E-06,-111.92839406E-03,-507.23616779E-03
-5.66000E-06,-111.92839406E-03,-490.90450967E-03
-5.65000E-06,-93.08417316E-03,-487.13566549E-03
-5.64000E-06,-91.82789177E-03,-482.11053992E-03
-5.63000E-06,-71.72738947E-03,-490.90450967E-03
-5.62000E-06,-71.72738947E-03,-487.13566549E-03
-5.61000E-06,-52.88316857E-03,-490.90450967E-03
-5.60000E-06,-51.62688717E-03,-502.21104221E-03
-5.59000E-06,-51.62688717E-03,-490.90450967E-03
-5.58000E-06,-50.37060578E-03,-487.13566549E-03
-5.57000E-06,-11.42588258E-03,-487.13566549E-03
-5.56000E-06,-11.42588258E-03,-490.90450967E-03
-5.55000E-06,+7.41833833E-03,-490.90450967E-03
-5.54000E-06,-11.42588258E-03,-487.13566549E-03
-5.53000E-06,+8.67461972E-03,-487.13566549E-03
-5.52000E-06,+8.67461972E-03,-487.13566549E-03
-5.51000E-06,+46.36306153E-03,-490.90450967E-03
-5.50000E-06,+8.67461972E-03,-487.13566549E-03
-5.49000E-06,+9.93090111E-03,-487.13566549E-03
-5.48000E-06,+47.61934292E-03,-502.21104221E-03
-5.47000E-06,+47.61934292E-03,-490.90450967E-03
-5.46000E-06,+47.61934292E-03,-487.13566549E-03
-5.45000E-06,+68.97612661E-03,-487.13566549E-03
-5.44000E-06,+48.87562431E-03,-502.21104221E-03
-5.43000E-06,+47.61934292E-03,-487.13566549E-03
-5.42000E-06,+30.03140341E-03,-487.13566549E-03
-5.41000E-06,+48.87562431E-03,-470.80400737E-03
-5.40000E-06,+68.97612661E-03,-482.11053992E-03
-5.39000E-06,+67.71984522E-03,-470.80400737E-03
-5.38000E-06,+30.03140341E-03,-487.13566549E-03
-5.37000E-06,+48.87562431E-03,-467.03516319E-03
-5.36000E-06,+48.87562431E-03,-482.11053992E-03
-5.35000E-06,+48.87562431E-03,-474.57285156E-03
-5.34000E-06,+68.97612661E-03,-467.03516319E-03
-5.33000E-06,+87.82034751E-03,-487.13566549E-03
-5.32000E-06,+48.87562431E-03,-467.03516319E-03
-5.31000E-06,+48.87562431E-03,-467.03516319E-03
-5.30000E-06,+28.77512202E-03,-487.13566549E-03
-5.29000E-06,+28.77512202E-03,-467.03516319E-03
-5.28000E-06,+48.87562431E-03,-467.03516319E-03
-5.27000E-06,+28.77512202E-03,-467.03516319E-03
-5.26000E-06,+8.67461972E-03,-467.03516319E-03
-5.25000E-06,+8.67461972E-03,-462.01003762E-03
-5.24000E-06,+27.51884062E-03,-446.93466090E-03
-5.23000E-06,+8.67461972E-03,-467.03516319E-03
-5.22000E-06,+8.67461972E-03,-450.70350508E-03
